%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135174858623062,1500,1500,1449,1500,1500,1500,1500,1500
1648135174881122630,1500,1500,1449,1500,1500,1500,1500,1500
1648135174899525178,1500,1500,1449,1500,1500,1500,1500,1500
1648135174919685941,1500,1500,1449,1500,1500,1500,1500,1500
1648135174938798717,1500,1500,1449,1500,1500,1500,1500,1500
1648135174960974501,1500,1500,1449,1500,1500,1500,1500,1500
1648135174979866464,1500,1500,1449,1500,1500,1500,1500,1500
1648135175000372832,1500,1500,1449,1500,1500,1500,1500,1500
1648135175019620512,1500,1500,1449,1500,1500,1500,1500,1500
1648135175040334729,1500,1500,1449,1500,1500,1500,1500,1500
1648135175059764014,1500,1500,1449,1500,1500,1500,1500,1500
1648135175079918544,1500,1500,1449,1500,1500,1500,1500,1500
1648135175100294468,1500,1500,1449,1500,1500,1500,1500,1500
1648135175119258876,1500,1500,1449,1500,1500,1500,1500,1500
1648135175138309505,1500,1500,1449,1500,1500,1500,1500,1500
1648135175160751513,1500,1500,1450,1500,1500,1500,1500,1500
1648135175179998811,1500,1500,1450,1500,1500,1500,1500,1500
1648135175199818045,1500,1500,1450,1500,1500,1500,1500,1500
1648135175218748938,1500,1500,1450,1500,1500,1500,1500,1500
1648135175238151152,1500,1500,1450,1500,1500,1500,1500,1500
1648135175258310666,1500,1500,1449,1500,1500,1500,1500,1500
1648135175280071299,1500,1500,1449,1500,1500,1500,1500,1500
1648135175299776915,1500,1500,1449,1500,1500,1500,1500,1500
1648135175318843202,1500,1500,1449,1500,1500,1500,1500,1500
1648135175340208288,1500,1500,1449,1500,1500,1500,1500,1500
1648135175360385477,1500,1500,1449,1500,1500,1500,1500,1500
1648135175379612128,1500,1500,1449,1500,1500,1500,1500,1500
1648135175398725646,1500,1500,1449,1500,1500,1500,1500,1500
1648135175418415118,1500,1500,1449,1500,1500,1500,1500,1500
1648135175439067615,1500,1500,1449,1500,1500,1500,1500,1500
1648135175459210955,1500,1500,1448,1500,1500,1500,1500,1500
1648135175477428791,1500,1500,1448,1500,1500,1500,1500,1500
1648135175500163494,1500,1500,1448,1500,1500,1500,1500,1500
1648135175520619102,1500,1500,1448,1500,1500,1500,1500,1500
1648135175539725891,1500,1500,1448,1500,1500,1500,1500,1500
1648135175559346954,1500,1500,1448,1500,1500,1500,1500,1500
1648135175578795522,1500,1500,1448,1500,1500,1500,1500,1500
1648135175600984759,1500,1500,1448,1500,1500,1500,1500,1500
1648135175619449891,1500,1500,1448,1500,1500,1500,1500,1500
1648135175638838148,1500,1500,1448,1500,1500,1500,1500,1500
1648135175659163380,1500,1500,1447,1500,1500,1500,1500,1500
1648135175680783221,1500,1500,1447,1500,1500,1500,1500,1500
1648135175697871353,1500,1500,1447,1500,1500,1500,1500,1500
1648135175719128959,1500,1500,1447,1500,1500,1500,1500,1500
1648135175740309144,1500,1500,1447,1500,1500,1500,1500,1500
1648135175760639725,1500,1500,1447,1500,1500,1500,1500,1500
1648135175781371051,1500,1500,1447,1500,1500,1500,1500,1500
1648135175799880318,1500,1500,1447,1500,1500,1500,1500,1500
1648135175818404000,1500,1500,1447,1500,1500,1500,1500,1500
1648135175840273089,1500,1500,1447,1500,1500,1500,1500,1500
1648135175858351602,1500,1500,1447,1500,1500,1500,1500,1500
1648135175879528831,1500,1500,1447,1500,1500,1500,1500,1500
1648135175899354731,1500,1500,1447,1500,1500,1500,1500,1500
1648135175921602254,1500,1500,1447,1500,1500,1500,1500,1500
1648135175938406586,1500,1500,1447,1500,1500,1500,1500,1500
1648135175960045114,1500,1500,1447,1500,1500,1500,1500,1500
1648135175979678244,1500,1500,1447,1500,1500,1500,1500,1500
